url,headline,img_path,scrape_date
/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,/img/2025/01/06/1959040-850916-150x84.jpg,2026-07-12
/en/news-in-english/19/2986452/merko-statyba-secures-financing-for-second-phase-of-lithuania-s-rudninkai-military-base,Merko Statyba secures financing for second phase of Lithuania's Rūdninkai military base,/img/2025/12/18/2269091-875004-150x84.jpg,2026-07-12
/en/news-in-english/19/2986178/working-two-jobs-at-once-lithuanian-authorities-warn-of-legal-pitfalls,Working two jobs at once? Lithuanian authorities warn of legal pitfalls,/img/2026/04/16/2369491-570764-150x84.jpg,2026-07-12
/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,/img/2026/07/08/2435546-287936-150x84.jpg,2026-07-12
/en/news-in-english/19/2986266/lithuanian-mp-skvernelis-fitted-with-ankle-tag-amid-bribery-investigation,Lithuanian MP Skvernelis fitted with ankle tag amid bribery investigation,/img/2026/04/09/2364406-325248-150x84.jpg,2026-07-12
/en/news-in-english/19/2986262/chicago-hosts-largest-north-american-lithuanian-folk-dance-festival,Chicago hosts largest North American Lithuanian Folk Dance Festival,/img/2025/06/30/2114957-743592-150x84.png,2026-07-12
/en/news-in-english/19/2986215/vilnius-and-latvia-universities-confer-first-joint-master-s-degree,Vilnius and Latvia universities confer first joint master's degree,/img/2020/11/06/768115-299930-150x84.jpg,2026-07-12
/en/news-in-english/19/2986122/osce-report-russia-s-treatment-of-ukrainian-children-may-amount-to-crime-against-humanity,OSCE report: Russia's treatment of Ukrainian children may amount to crime against humanity,/img/2022/12/02/1398197-515781-150x84.jpg,2026-07-12
/en/news-in-english/19/2985225/estonia-spending-almost-7-of-gdp-on-defence-prime-minister-says,"Estonia spending ‘almost 7%’ of GDP on defence, prime minister says",/img/2026/07/09/2436107-631352-150x84.jpg,2026-07-12
/en/news-in-english/19/2986074/lithuanian-suspected-of-running-illegal-cigarette-factories-in-spain-dozens-arrested,"Lithuanian suspected of running illegal cigarette factories in Spain, dozens arrested",/img/2026/05/19/2393747-105386-150x84.jpg,2026-07-12
/en/news-in-english/19/2985363/lrt-english-newsletter-government-pledges-and-nato-improvs,LRT English Newsletter: Government pledges and NATO improvs,/img/2026/07/08/2435515-280749-150x84.jpg,2026-07-12
/en/news-in-english/19/2985316/nauseda-receives-engraved-revolver-from-erdogan-at-nato-summit,Nausėda receives engraved revolver from Erdogan at NATO summit,/img/2026/07/09/2435951-336094-150x84.png,2026-07-12
/en/news-in-english/19/2985432/did-this-lithuanian-hill-fort-belong-to-the-country-s-only-king,Did this Lithuanian hill fort belong to the country's only king?,,2026-07-12
/en/news-in-english/19/2985213/new-lithuanian-health-care-rules-favour-public-hospitals-spark-private-sector-concerns,"New Lithuanian health care rules favour public hospitals, spark private-sector concerns",,2026-07-12
/en/news-in-english/19/2985253/security-officials-russia-has-no-concrete-plan-to-attack-baltic-states-poland,"Security officials: Russia has ‘no concrete plan’ to attack Baltic states, Poland",/img/2026/07/09/2436221-168445-393x221.jpg,2026-07-12
/en/news-in-english/19/2985291/when-s-the-best-weather-for-summer-holidays-in-lithuania,When’s the best weather for summer holidays in Lithuania?,/img/2026/07/01/2429623-4265-393x221.jpg,2026-07-12
/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,/img/2025/01/06/1959040-850916-393x221.jpg,2026-07-12
/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,/img/2026/07/08/2435546-287936-615x345.jpg,2026-07-12
/en/news-in-english/19/2986266/lithuanian-mp-skvernelis-fitted-with-ankle-tag-amid-bribery-investigation,Lithuanian MP Skvernelis fitted with ankle tag amid bribery investigation,/img/2026/04/09/2364406-325248-393x221.jpg,2026-07-12
/en/news-in-english/19/2986262/chicago-hosts-largest-north-american-lithuanian-folk-dance-festival,Chicago hosts largest North American Lithuanian Folk Dance Festival,/img/2025/06/30/2114957-743592-393x221.png,2026-07-12
/en/news-in-english/19/2986215/vilnius-and-latvia-universities-confer-first-joint-master-s-degree,Vilnius and Latvia universities confer first joint master's degree,/img/2020/11/06/768115-299930-393x221.jpg,2026-07-12
/en/news-in-english/19/2986074/lithuanian-suspected-of-running-illegal-cigarette-factories-in-spain-dozens-arrested,"Lithuanian suspected of running illegal cigarette factories in Spain, dozens arrested",/img/2026/05/19/2393747-105386-393x221.jpg,2026-07-12
/en/news-in-english/19/2985253/security-officials-russia-has-no-concrete-plan-to-attack-baltic-states-poland,"Security officials: Russia has ‘no concrete plan’ to attack Baltic states, Poland",/img/2026/07/09/2436221-168445-615x345.jpg,2026-07-12
/en/news-in-english/19/2986122/osce-report-russia-s-treatment-of-ukrainian-children-may-amount-to-crime-against-humanity,OSCE report: Russia's treatment of Ukrainian children may amount to crime against humanity,/img/2022/12/02/1398197-515781-615x345.jpg,2026-07-12
/en/news-in-english/19/2985225/estonia-spending-almost-7-of-gdp-on-defence-prime-minister-says,"Estonia spending ‘almost 7%’ of GDP on defence, prime minister says",/img/2026/07/09/2436107-631352-615x345.jpg,2026-07-12
/en/news-in-english/19/2985177/lithuania-s-fm-assures-belarus-policy-remains-unchanged-despite-programme-wording,Lithuania’s FM assures Belarus policy remains unchanged despite programme wording,/img/2026/05/28/2400480-292310-615x345.jpg,2026-07-12
/en/news-in-english/19/2986452/merko-statyba-secures-financing-for-second-phase-of-lithuania-s-rudninkai-military-base,Merko Statyba secures financing for second phase of Lithuania's Rūdninkai military base,/img/2025/12/18/2269091-875004-615x345.jpg,2026-07-12
/en/news-in-english/19/2986178/working-two-jobs-at-once-lithuanian-authorities-warn-of-legal-pitfalls,Working two jobs at once? Lithuanian authorities warn of legal pitfalls,/img/2026/04/16/2369491-570764-615x345.jpg,2026-07-12
/en/news-in-english/19/2985223/ec-warns-lithuania-over-failure-to-adopt-money-laundering-rules,EC warns Lithuania over failure to adopt money laundering rules,/img/2026/03/25/2353295-228941-615x345.jpg,2026-07-12
/en/news-in-english/19/2985199/lithuania-triples-funding-for-anti-smuggling-balloon-technology,Lithuania triples funding for anti-smuggling balloon technology,/img/2025/10/31/2228083-397397-615x345.png,2026-07-12
/en/news-in-english/19/2985213/new-lithuanian-health-care-rules-favour-public-hospitals-spark-private-sector-concerns,"New Lithuanian health care rules favour public hospitals, spark private-sector concerns",/img/2025/10/10/2208862-590252-615x345.jpg,2026-07-12
/en/news-in-english/19/2985291/when-s-the-best-weather-for-summer-holidays-in-lithuania,When’s the best weather for summer holidays in Lithuania?,/img/2026/07/01/2429623-4265-615x345.jpg,2026-07-12
/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,/img/2025/01/06/1959040-850916-615x345.jpg,2026-07-12
/en/news-in-english/19/2983284/lithuanian-lawmakers-look-to-better-discipline-electric-scooter-riders,Lithuanian lawmakers look to better discipline electric scooter riders,/img/2020/10/12/739880-593614-615x345.jpg,2026-07-12
/en/news-in-english/19/2985432/did-this-lithuanian-hill-fort-belong-to-the-country-s-only-king,Did this Lithuanian hill fort belong to the country's only king?,/img/2026/07/03/2432007-948992-615x345.jpg,2026-07-12
/en/news-in-english/19/2985363/lrt-english-newsletter-government-pledges-and-nato-improvs,LRT English Newsletter: Government pledges and NATO improvs,/img/2026/07/08/2435515-280749-615x345.jpg,2026-07-12
/en/news-in-english/19/2984327/filming-drones-burning-jeeps-in-lithuania-behind-russia-s-sabotage-network,"Filming drones, burning jeeps in Lithuania. Behind Russia’s sabotage network",/img/2023/01/23/1434504-39452-615x345.jpg,2026-07-12
/en/news-in-english/19/2983272/lithuania-wants-to-normalise-ties-with-china-does-that-mean-divorcing-taiwan,Lithuania wants to normalise ties with China. Does that mean divorcing Taiwan?,/img/2026/03/19/2347805-89512-615x345.jpg,2026-07-12
/en/news-in-english/19/2985291/when-s-the-best-weather-for-summer-holidays-in-lithuania,When’s the best weather for summer holidays in Lithuania?,/img/2026/07/01/2429623-4265-150x84.jpg,2026-07-11
/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,/img/2025/01/06/1959040-850916-150x84.jpg,2026-07-11
/en/news-in-english/19/2986452/merko-statyba-secures-financing-for-second-phase-of-lithuania-s-rudninkai-military-base,Merko Statyba secures financing for second phase of Lithuania's Rūdninkai military base,/img/2025/12/18/2269091-875004-150x84.jpg,2026-07-11
/en/news-in-english/19/2986178/working-two-jobs-at-once-lithuanian-authorities-warn-of-legal-pitfalls,Working two jobs at once? Lithuanian authorities warn of legal pitfalls,/img/2026/04/16/2369491-570764-150x84.jpg,2026-07-11
/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,/img/2026/07/08/2435546-287936-150x84.jpg,2026-07-11
/en/news-in-english/19/2986266/lithuanian-mp-skvernelis-fitted-with-ankle-tag-amid-bribery-investigation,Lithuanian MP Skvernelis fitted with ankle tag amid bribery investigation,/img/2026/04/09/2364406-325248-150x84.jpg,2026-07-11
/en/news-in-english/19/2986262/chicago-hosts-largest-north-american-lithuanian-folk-dance-festival,Chicago hosts largest North American Lithuanian Folk Dance Festival,/img/2025/06/30/2114957-743592-150x84.png,2026-07-11
/en/news-in-english/19/2986215/vilnius-and-latvia-universities-confer-first-joint-master-s-degree,Vilnius and Latvia universities confer first joint master's degree,/img/2020/11/06/768115-299930-150x84.jpg,2026-07-11
/en/news-in-english/19/2986122/osce-report-russia-s-treatment-of-ukrainian-children-may-amount-to-crime-against-humanity,OSCE report: Russia's treatment of Ukrainian children may amount to crime against humanity,/img/2022/12/02/1398197-515781-150x84.jpg,2026-07-11
/en/news-in-english/19/2985225/estonia-spending-almost-7-of-gdp-on-defence-prime-minister-says,"Estonia spending ‘almost 7%’ of GDP on defence, prime minister says",/img/2026/07/09/2436107-631352-150x84.jpg,2026-07-11
/en/news-in-english/19/2986074/lithuanian-suspected-of-running-illegal-cigarette-factories-in-spain-dozens-arrested,"Lithuanian suspected of running illegal cigarette factories in Spain, dozens arrested",/img/2026/05/19/2393747-105386-150x84.jpg,2026-07-11
/en/news-in-english/19/2985363/lrt-english-newsletter-government-pledges-and-nato-improvs,LRT English Newsletter: Government pledges and NATO improvs,/img/2026/07/08/2435515-280749-150x84.jpg,2026-07-11
/en/news-in-english/19/2985316/nauseda-receives-engraved-revolver-from-erdogan-at-nato-summit,Nausėda receives engraved revolver from Erdogan at NATO summit,/img/2026/07/09/2435951-336094-150x84.png,2026-07-11
/en/news-in-english/19/2985223/ec-warns-lithuania-over-failure-to-adopt-money-laundering-rules,EC warns Lithuania over failure to adopt money laundering rules,/img/2026/03/25/2353295-228941-150x84.jpg,2026-07-11
/en/news-in-english/19/2985199/lithuania-triples-funding-for-anti-smuggling-balloon-technology,Lithuania triples funding for anti-smuggling balloon technology,/img/2025/10/31/2228083-397397-150x84.png,2026-07-11
/en/news-in-english/19/2985177/lithuania-s-fm-assures-belarus-policy-remains-unchanged-despite-programme-wording,Lithuania’s FM assures Belarus policy remains unchanged despite programme wording,/img/2026/05/28/2400480-292310-150x84.jpg,2026-07-11
/en/news-in-english/19/2985291/when-s-the-best-weather-for-summer-holidays-in-lithuania,When’s the best weather for summer holidays in Lithuania?,,2026-07-11
/en/news-in-english/19/2985240/exhibition-in-vilnius-unveils-newly-recovered-royal-regalia-hidden-during-world-war-ii,Exhibition in Vilnius unveils newly recovered royal regalia hidden during World War II,,2026-07-11
/en/news-in-english/19/2986452/merko-statyba-secures-financing-for-second-phase-of-lithuania-s-rudninkai-military-base,Merko Statyba secures financing for second phase of Lithuania's Rūdninkai military base,/img/2025/12/18/2269091-875004-393x221.jpg,2026-07-11
/en/news-in-english/19/2986178/working-two-jobs-at-once-lithuanian-authorities-warn-of-legal-pitfalls,Working two jobs at once? Lithuanian authorities warn of legal pitfalls,/img/2026/04/16/2369491-570764-393x221.jpg,2026-07-11
/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,/img/2026/07/08/2435546-287936-393x221.jpg,2026-07-11
/en/news-in-english/19/2986361/japanese-gallerist-sumiko-ando-honoured-by-lithuania-s-culture-ministry,Japanese gallerist Sumiko Ando honoured by Lithuania's culture ministry,/img/2026/07/08/2435546-287936-615x345.jpg,2026-07-11
/en/news-in-english/19/2986266/lithuanian-mp-skvernelis-fitted-with-ankle-tag-amid-bribery-investigation,Lithuanian MP Skvernelis fitted with ankle tag amid bribery investigation,/img/2026/04/09/2364406-325248-393x221.jpg,2026-07-11
/en/news-in-english/19/2986262/chicago-hosts-largest-north-american-lithuanian-folk-dance-festival,Chicago hosts largest North American Lithuanian Folk Dance Festival,/img/2025/06/30/2114957-743592-393x221.png,2026-07-11
/en/news-in-english/19/2986215/vilnius-and-latvia-universities-confer-first-joint-master-s-degree,Vilnius and Latvia universities confer first joint master's degree,/img/2020/11/06/768115-299930-393x221.jpg,2026-07-11
/en/news-in-english/19/2986074/lithuanian-suspected-of-running-illegal-cigarette-factories-in-spain-dozens-arrested,"Lithuanian suspected of running illegal cigarette factories in Spain, dozens arrested",/img/2026/05/19/2393747-105386-393x221.jpg,2026-07-11
/en/news-in-english/19/2986122/osce-report-russia-s-treatment-of-ukrainian-children-may-amount-to-crime-against-humanity,OSCE report: Russia's treatment of Ukrainian children may amount to crime against humanity,/img/2022/12/02/1398197-515781-615x345.jpg,2026-07-11
